RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31
394953,399,"Paducah, KY",msa,KY,120662.0,122040.0,119923.0,121276.0,123465.0,122188.0,117317.0,111229.0,121213.0,126750.0,127966.0,120775.0,121506.0,124529.0,128479.0,129097.0,128706.0,133842.0,135285.0,142787.0,135459.0,133762.0,128863.0,130498.0,137465.0,143277.0,149071.0,143413.0,137620.0,139417.0,140201.0,147521.0,149745.0,149519.0,145909.0,150452.0,154429.0,157021.0,154953.0,154534.0,156948.0,162724.0,158852.0,157550.0,149409.0,163454.0,165638.0,162869.0,144285.0,147957.0,152457.0,168214.0,162922.0,166554.0,165256.0,164440.0,157204.0,154874.0,166146.0,168340.0,170081.0,166150.0,175168.0,179777.0,177462.0,176034.0,177934.0,181205.0,189229.0,189389.0,189760.0,180192.0
395190,400,"Victoria, TX",msa,TX,176708.0,171879.0,177045.0,173890.0,171634.0,165067.0,171036.0,175267.0,185416.0,183040.0,184552.0,179516.0,182186.0,182123.0,185328.0,186357.0,189062.0,183556.0,187034.0,185735.0,194984.0,188242.0,185854.0,179807.0,181036.0,184864.0,186833.0,195118.0,191926.0,195236.0,187948.0,199058.0,194158.0,214217.0,218487.0,225820.0,213237.0,209476.0,205600.0,205677.0,201868.0,208102.0,217731.0,224704.0,230986.0,225313.0,226042.0,228373.0,236384.0,240012.0,226791.0,216956.0,205986.0,214989.0,218081.0,228216.0,219012.0,222967.0,219231.0,224074.0,228541.0,232821.0,236864.0,236814.0,235338.0,249143.0,250334.0,249442.0,239864.0,244450.0,241538.0,250136.0
395038,401,"Rome, GA",msa,GA,120500.0,119882.0,118595.0,117616.0,116409.0,118813.0,122057.0,125948.0,119640.0,120204.0,118094.0,123141.0,132934.0,143684.0,146042.0,142910.0,137429.0,139446.0,130594.0,133672.0,135754.0,134707.0,130738.0,125710.0,134371.0,140344.0,154067.0,159718.0,162077.0,157471.0,150539.0,145655.0,149920.0,153068.0,166349.0,164978.0,172662.0,171352.0,183250.0,187924.0,185518.0,173530.0,177469.0,182898.0,187330.0,186666.0,190358.0,192013.0,190903.0,191421.0,186333.0,187634.0,182977.0,182129.0,176155.0,174982.0,182193.0,186414.0,195735.0,200500.0,203205.0,202989.0,206470.0,205633.0,211119.0,204904.0,206236.0,203910.0,210015.0,221147.0,218019.0,217864.0
395086,402,"Sevierville, TN",msa,TN,201923.0,204314.0,205626.0,207654.0,208393.0,209586.0,205306.0,206240.0,211683.0,218356.0,224142.0,224965.0,226718.0,226140.0,228722.0,231839.0,235398.0,242236.0,247945.0,255073.0,249478.0,240746.0,238316.0,244653.0,255432.0,263823.0,276779.0,283678.0,287911.0,293929.0,310254.0,323733.0,334830.0,350184.0,371359.0,384625.0,383614.0,391453.0,419451.0,440469.0,453169.0,443413.0,461012.0,459742.0,469066.0,469722.0,465820.0,448548.0,422819.0,423808.0,428927.0,427556.0,447638.0,454768.0,471910.0,447954.0,428607.0,409127.0,401936.0,405223.0,409906.0,396195.0,397309.0,402653.0,422676.0,427320.0,421752.0,405502.0,403339.0,403759.0,427550.0,425904.0
394882,403,"Moses Lake, WA",msa,WA,189013.0,194414.0,187912.0,199719.0,199818.0,201043.0,192314.0,194848.0,196626.0,198849.0,205736.0,217904.0,223172.0,227360.0,219576.0,226113.0,232415.0,238845.0,230773.0,218674.0,217524.0,228000.0,233044.0,246069.0,248595.0,256887.0,254760.0,248990.0,254297.0,262472.0,279993.0,275516.0,270527.0,272401.0,284939.0,300112.0,298796.0,302727.0,311079.0,312263.0,301884.0,301301.0,315519.0,328855.0,331336.0,339446.0,344564.0,346539.0,340111.0,341242.0,344581.0,335407.0,338729.0,325581.0,331916.0,316180.0,308252.0,299062.0,317134.0,333577.0,343022.0,337697.0,331241.0,331128.0,337108.0,346006.0,333881.0,325901.0,331550.0,342902.0,353393.0,338298.0
394340,404,"Ashtabula, OH",msa,OH,90546.0,96792.0,92931.0,91685.0,94346.0,100791.0,99914.0,98070.0,90124.0,88523.0,88322.0,93707.0,94169.0,102589.0,99674.0,100766.0,104536.0,102441.0,105560.0,97207.0,110237.0,106136.0,112596.0,109901.0,122784.0,126587.0,123484.0,119251.0,118773.0,124460.0,126401.0,125702.0,120253.0,120073.0,116382.0,123178.0,122630.0,125990.0,127762.0,131534.0,136947.0,136394.0,133239.0,127230.0,129755.0,129771.0,128875.0,120847.0,120579.0,127175.0,132626.0,131799.0,124405.0,130160.0,134415.0,140387.0,125870.0,128496.0,132616.0,148839.0,151440.0,146916.0,138831.0,145364.0,148832.0,150988.0,138791.0,133684.0,139530.0,151573.0,163673.0,164233.0
394441,405,"Cape Girardeau, MO",msa,MO,140049.0,139870.0,136574.0,135958.0,142528.0,143634.0,151094.0,153310.0,158603.0,153543.0,154624.0,148335.0,150673.0,147409.0,151688.0,154757.0,155749.0,160657.0,157193.0,160559.0,158330.0,157518.0,152217.0,155703.0,163919.0,172976.0,174535.0,166027.0,163009.0,168681.0,170141.0,174039.0,169363.0,167812.0,165947.0,161888.0,170191.0,169115.0,169938.0,169669.0,174182.0,175581.0,175431.0,172570.0,174352.0,175972.0,177480.0,182764.0,185977.0,193385.0,192874.0,188242.0,181396.0,183162.0,179455.0,185734.0,182354.0,193334.0,191685.0,191663.0,197717.0,203259.0,214638.0,211292.0,206103.0,197167.0,192612.0,197853.0,207559.0,218560.0,222351.0,216121.0
394311,406,"Albertville, AL",msa,AL,119896.0,121257.0,122394.0,120058.0,126682.0,123953.0,125805.0,128515.0,129432.0,125969.0,121755.0,125511.0,137278.0,141201.0,140046.0,138612.0,140952.0,143550.0,145083.0,141606.0,140350.0,141369.0,143402.0,146639.0,152607.0,156202.0,158723.0,157652.0,166431.0,172374.0,170986.0,168417.0,162684.0,166211.0,170916.0,176399.0,182263.0,177904.0,180160.0,176964.0,183003.0,188157.0,197753.0,202548.0,204160.0,201911.0,197440.0,184692.0,183485.0,186509.0,188146.0,190105.0,193579.0,200839.0,196891.0,193607.0,199147.0,203623.0,211821.0,208602.0,208777.0,203499.0,191663.0,196396.0,197697.0,205864.0,202296.0,213013.0,216508.0,229918.0,235733.0,235645.0
394410,408,"Brainerd, MN",msa,MN,196686.0,192397.0,194512.0,202694.0,204384.0,197901.0,191976.0,193355.0,197417.0,200518.0,202325.0,210701.0,205992.0,207620.0,212058.0,220426.0,214314.0,201780.0,195509.0,197865.0,206442.0,215153.0,223669.0,230974.0,236247.0,242439.0,250309.0,253008.0,255095.0,246408.0,241507.0,242285.0,249425.0,258426.0,261135.0,260168.0,257541.0,263457.0,269025.0,270056.0,271604.0,251857.0,247594.0,246954.0,268583.0,285178.0,290039.0,302362.0,313658.0,316410.0,314390.0,299153.0,287088.0,280563.0,280633.0,289117.0,292399.0,300871.0,312850.0,317838.0,317950.0,315027.0,325112.0,326556.0,318423.0,300346.0,296831.0,293179.0,318239.0,331201.0,352939.0,336872.0
394513,409,"Cumberland, MD",msa,MD,95340.0,99766.0,98247.0,104770.0,107528.0,108680.0,105523.0,103689.0,99214.0,104491.0,105131.0,106853.0,100834.0,100650.0,96344.0,102507.0,102820.0,119741.0,122332.0,122234.0,115946.0,111194.0,112227.0,110086.0,108719.0,115611.0,122493.0,121906.0,119546.0,113895.0,123683.0,127721.0,135782.0,141265.0,146858.0,152754.0,155548.0,163013.0,163227.0,163247.0,157895.0,152735.0,155545.0,148630.0,148696.0,150304.0,152689.0,154905.0,150132.0,154135.0,159935.0,156401.0,152677.0,145143.0,150101.0,145918.0,144258.0,140735.0,144533.0,146160.0,140695.0,144309.0,144950.0,146878.0,145013.0,141098.0,136455.0,130860.0,126127.0,131368.0,138682.0,146109.0
394928,410,"Ocean City, NJ",msa,NJ,326395.0,358439.0,367474.0,373001.0,350259.0,335528.0,320137.0,321350.0,329297.0,330788.0,328324.0,341479.0,352523.0,360128.0,364236.0,383984.0,402557.0,388541.0,385337.0,380306.0,396721.0,389001.0,391638.0,401054.0,420864.0,429348.0,453174.0,452182.0,462694.0,461357.0,477874.0,474175.0,481018.0,464515.0,471316.0,474317.0,492482.0,529121.0,530919.0,535737.0,517225.0,526265.0,521384.0,515683.0,511485.0,516670.0,540937.0,543820.0,541187.0,530352.0,544340.0,540669.0,524912.0,507494.0,527088.0,548656.0,555830.0,563406.0,572461.0,571184.0,568822.0,581585.0,590372.0,601199.0,608903.0,633847.0,647274.0,617991.0,599310.0,588363.0,603593.0,595953.0
394505,411,"Corvallis, OR",msa,OR,346737.0,353685.0,348565.0,352647.0,356802.0,360845.0,360048.0,362042.0,363686.0,368774.0,367818.0,358076.0,353699.0,351057.0,357146.0,370748.0,380137.0,390934.0,382335.0,382589.0,374593.0,367161.0,374992.0,383195.0,396259.0,402572.0,405329.0,417665.0,412767.0,415194.0,409082.0,426799.0,428185.0,436575.0,437079.0,444332.0,455347.0,463626.0,476837.0,481937.0,482468.0,472883.0,469346.0,474790.0,483520.0,495113.0,509329.0,532521.0,531868.0,530488.0,511307.0,509487.0,518138.0,501114.0,511780.0,498045.0,523249.0,522674.0,538534.0,537128.0,532313.0,523028.0,528396.0,532965.0,517352.0,510623.0,505712.0,526644.0,528435.0,529154.0,538515.0,532355.0
394988,412,"Pocatello, ID",msa,ID,182553.0,176033.0,175184.0,168198.0,172562.0,169647.0,182938.0,180590.0,185316.0,183338.0,183480.0,183476.0,178253.0,196644.0,201221.0,212297.0,199855.0,201413.0,215057.0,218790.0,222870.0,208990.0,210518.0,210021.0,218349.0,225994.0,234593.0,234347.0,234502.0,231412.0,234239.0,242629.0,255912.0,273143.0,275326.0,285066.0,281332.0,282339.0,284660.0,305486.0,319651.0,325987.0,317347.0,313714.0,313051.0,316608.0,325575.0,320622.0,317317.0,311653.0,312829.0,318187.0,303036.0,319825.0,298380.0,303631.0,295965.0,323064.0,330387.0,330542.0,322159.0,347531.0,348395.0,350543.0,322992.0,319985.0,320173.0,323656.0,318908.0,336056.0,355821.0,361954.0
394501,413,"Corning, NY",msa,NY,103524.0,107788.0,108178.0,103538.0,102547.0,100117.0,100717.0,96588.0,95334.0,94182.0,100587.0,107200.0,110073.0,108450.0,108107.0,106313.0,104538.0,107719.0,117021.0,120260.0,114574.0,117580.0,112083.0,112246.0,107831.0,116831.0,122057.0,124969.0,130855.0,129830.0,123460.0,122158.0,126975.0,134677.0,134532.0,131799.0,130685.0,133465.0,142058.0,143615.0,145204.0,146268.0,147391.0,145605.0,143531.0,142827.0,142662.0,137966.0,136314.0,136734.0,136166.0,141213.0,147418.0,150206.0,143192.0,143059.0,144200.0,148548.0,146794.0,143034.0,138820.0,140395.0,150772.0,154791.0,155891.0,144363.0,149376.0,148202.0,150691.0,151402.0,146558.0,156536.0
394911,414,"New Philadelphia, OH",msa,OH,108269.0,108136.0,112711.0,115362.0,119770.0,114679.0,124357.0,116709.0,120486.0,112214.0,115287.0,113283.0,113651.0,110823.0,115939.0,107337.0,114480.0,108912.0,110599.0,109289.0,113276.0,122277.0,127800.0,124481.0,123664.0,120692.0,126671.0,132368.0,134493.0,137139.0,135140.0,136605.0,135395.0,138086.0,133371.0,136300.0,139859.0,146554.0,144689.0,147598.0,145649.0,145577.0,143045.0,140407.0,148504.0,145142.0,152585.0,149171.0,154103.0,156943.0,155428.0,154189.0,156003.0,159350.0,157284.0,149629.0,153966.0,159633.0,169830.0,168395.0,170638.0,173021.0,178331.0,177141.0,167940.0,160731.0,164050.0,167345.0,169216.0,173497.0,176462.0,183576.0
395140,415,"Sunbury, PA",msa,PA,78333.0,83760.0,88942.0,86184.0,84433.0,87758.0,93800.0,98835.0,98030.0,105314.0,107543.0,106893.0,100271.0,105180.0,103146.0,103993.0,94547.0,96985.0,84290.0,89263.0,98624.0,109713.0,95494.0,90371.0,97174.0,112112.0,114273.0,103931.0,99979.0,92866.0,94809.0,91350.0,86993.0,95610.0,108116.0,117544.0,108775.0,107411.0,110903.0,120935.0,112931.0,107041.0,103833.0,103917.0,101715.0,94742.0,98558.0,102784.0,103172.0,104501.0,101406.0,112637.0,101833.0,92067.0,78947.0,83328.0,92632.0,89934.0,91335.0,104203.0,116463.0,103461.0,96653.0,83247.0,92197.0,94895.0,103499.0,105285.0,98996.0,107899.0,111468.0,106867.0
395175,416,"Ukiah, CA",msa,CA,412640.0,399255.0,407571.0,401287.0,413856.0,404664.0,396314.0,393736.0,379419.0,380697.0,375429.0,380661.0,388435.0,387810.0,401336.0,406639.0,406289.0,396842.0,412315.0,405394.0,405161.0,386653.0,388487.0,416008.0,423678.0,445360.0,452577.0,455892.0,461423.0,464584.0,469447.0,482105.0,474951.0,488511.0,486304.0,513212.0,511927.0,515270.0,495882.0,490030.0,487867.0,496179.0,506633.0,507196.0,502064.0,516394.0,541279.0,577602.0,558322.0,528815.0,499697.0,511836.0,531901.0,498591.0,489595.0,468245.0,468502.0,473851.0,482076.0,511701.0,485139.0,488810.0,467058.0,477462.0,432356.0,448346.0,457676.0,473657.0,496032.0,494019.0,517595.0,506119.0
753887,417,"Hermiston, OR",msa,OR,187812.0,189589.0,187144.0,184386.0,175282.0,182817.0,191283.0,198303.0,193579.0,190775.0,193180.0,192786.0,195318.0,204828.0,208058.0,211182.0,211806.0,215875.0,225626.0,229061.0,233423.0,214418.0,209059.0,215547.0,225244.0,226705.0,224857.0,237816.0,242138.0,244275.0,231369.0,237611.0,239349.0,251467.0,248016.0,257766.0,259509.0,270308.0,269348.0,271137.0,273809.0,276259.0,272016.0,273956.0,279900.0,281169.0,288885.0,280340.0,290500.0,272512.0,283113.0,279270.0,292880.0,283542.0,286966.0,271554.0,278863.0,278889.0,295709.0,285070.0,288250.0,283517.0,286883.0,277646.0,274719.0,279450.0,297072.0,302507.0,314711.0,311036.0,326648.0,317875.0
394469,418,"Clarksburg, WV",msa,WV,122015.0,112466.0,115398.0,121244.0,116860.0,102826.0,88382.0,100039.0,122901.0,138283.0,132505.0,130886.0,136338.0,159525.0,163892.0,159266.0,146202.0,134684.0,128435.0,130725.0,153679.0,161725.0,163880.0,154896.0,161414.0,164858.0,155366.0,147257.0,144568.0,147412.0,151889.0,145109.0,143179.0,145435.0,141756.0,141693.0,139177.0,153254.0,146842.0,159992.0,148858.0,159248.0,142650.0,140412.0,143449.0,153004.0,157285.0,160732.0,162290.0,171354.0,171275.0,167875.0,164497.0,162055.0,157450.0,152413.0,151371.0,152648.0,169012.0,156627.0,161417.0,162236.0,161877.0,181100.0,170545.0,177085.0,148786.0,153594.0,162225.0,176929.0,178192.0,173722.0
394964,419,"Parkersburg, WV",msa,WV,106219.0,108144.0,113365.0,119220.0,124304.0,124860.0,123381.0,124342.0,124321.0,128584.0,123896.0,125566.0,123123.0,125835.0,113518.0,113004.0,109567.0,122879.0,121435.0,126170.0,122577.0,128867.0,128762.0,127175.0,132081.0,138385.0,148266.0,149759.0,145303.0,151260.0,153752.0,150926.0,150877.0,148262.0,153384.0,146736.0,142658.0,144242.0,144838.0,149028.0,146431.0,141081.0,144888.0,147047.0,156156.0,156594.0,159760.0,151351.0,147945.0,140821.0,142314.0,143041.0,146013.0,147081.0,141269.0,142745.0,142824.0,151019.0,153874.0,158998.0,163009.0,163189.0,159296.0,151697.0,144361.0,148354.0,151138.0,153861.0,155367.0,161662.0,172509.0,172004.0
394373,420,"Beaver Dam, WI",msa,WI,142447.0,141926.0,141098.0,141548.0,140415.0,145852.0,148682.0,151716.0,153265.0,154360.0,155348.0,158917.0,157157.0,157301.0,151154.0,151169.0,151135.0,156583.0,162669.0,165824.0,159846.0,158653.0,161225.0,167146.0,172316.0,178710.0,191255.0,189450.0,183838.0,174520.0,170119.0,178661.0,180291.0,187386.0,191762.0,193809.0,194507.0,188269.0,197214.0,200433.0,203726.0,198109.0,200945.0,198812.0,201734.0,205571.0,209565.0,212375.0,212791.0,206947.0,206392.0,207502.0,211799.0,218919.0,217287.0,215614.0,215682.0,212881.0,217660.0,216210.0,227403.0,228363.0,228456.0,232943.0,238704.0,241349.0,237253.0,236912.0,243538.0,257920.0,260218.0,267582.0
394980,421,"Pine Bluff, AR",msa,AR,91575.0,88017.0,88926.0,85497.0,93964.0,88942.0,92876.0,90097.0,104881.0,105157.0,113234.0,105591.0,107251.0,103727.0,99736.0,90968.0,97622.0,96833.0,109315.0,106179.0,111303.0,108387.0,107895.0,110589.0,99136.0,93962.0,96179.0,101701.0,108941.0,113019.0,123994.0,121525.0,117662.0,117511.0,121414.0,125753.0,129257.0,133480.0,131062.0,128411.0,121877.0,123155.0,127733.0,129298.0,130322.0,129482.0,129125.0,132402.0,141257.0,144518.0,143724.0,143562.0,137540.0,141178.0,133728.0,139508.0,123491.0,119833.0,120650.0,132284.0,133632.0,128944.0,128121.0,123569.0,136351.0,130413.0,116603.0,115235.0,118705.0,137937.0,135373.0,143723.0
394641,422,"Grants Pass, OR",msa,OR,272443.0,273209.0,273107.0,279430.0,283654.0,286002.0,286266.0,287033.0,288618.0,285338.0,285140.0,287466.0,288486.0,296636.0,293214.0,294881.0,289871.0,290397.0,291285.0,296393.0,292649.0,296116.0,299676.0,312160.0,326276.0,332539.0,336472.0,339686.0,338402.0,346165.0,344392.0,350573.0,353966.0,366193.0,369653.0,383553.0,384599.0,392634.0,383560.0,386416.0,384283.0,391153.0,400856.0,408764.0,404700.0,400840.0,397734.0,401987.0,390492.0,388644.0,391304.0,398314.0,401859.0,391740.0,380071.0,373384.0,374811.0,384521.0,390771.0,389289.0,397831.0,393286.0,397557.0,393597.0,394632.0,394403.0,385417.0,391448.0,401265.0,413043.0,408951.0,420336.0
394511,424,"Cullman, AL",msa,AL,143176.0,141098.0,137046.0,144015.0,147980.0,142055.0,136818.0,134950.0,137465.0,139498.0,149520.0,152731.0,156925.0,147422.0,149702.0,144260.0,147815.0,147584.0,152086.0,152976.0,157468.0,157204.0,164297.0,171540.0,175116.0,176228.0,173982.0,188097.0,190116.0,200079.0,197289.0,198613.0,193954.0,192066.0,198089.0,195634.0,191943.0,188368.0,199949.0,218934.0,230059.0,234881.0,222342.0,227678.0,219448.0,223915.0,217110.0,233757.0,236308.0,241939.0,231579.0,234846.0,238288.0,241565.0,241640.0,234901.0,233755.0,240202.0,247862.0,247782.0,239066.0,233547.0,236487.0,227019.0,227099.0,228325.0,248897.0,252309.0,244717.0,232481.0,230489.0,233466.0
395248,426,"Zanesville, OH",msa,OH,106639.0,121001.0,119158.0,130183.0,131360.0,138760.0,136203.0,130384.0,127618.0,125746.0,121043.0,116873.0,120520.0,123781.0,121903.0,118598.0,119346.0,126719.0,125794.0,130747.0,127393.0,131485.0,129723.0,132566.0,134968.0,135462.0,138076.0,138781.0,141309.0,136249.0,137237.0,134248.0,140324.0,137484.0,143815.0,148445.0,151427.0,142980.0,139498.0,136072.0,147062.0,147301.0,149106.0,143848.0,146069.0,150872.0,148286.0,134846.0,127312.0,133474.0,141949.0,146327.0,144677.0,165647.0,162725.0,166902.0,150470.0,155338.0,149606.0,144245.0,144298.0,155161.0,163647.0,170802.0,164466.0,157765.0,158216.0,158430.0,175572.0,173577.0,179085.0,172374.0
394907,427,"New Castle, PA",msa,PA,81002.0,84325.0,95046.0,95011.0,89037.0,96525.0,91317.0,89184.0,84089.0,96157.0,104262.0,104248.0,96350.0,89685.0,85480.0,87368.0,92150.0,100761.0,100366.0,106096.0,102531.0,95951.0,91936.0,97662.0,97099.0,98123.0,87847.0,98059.0,98211.0,98589.0,98746.0,97207.0,96836.0,93562.0,96371.0,107051.0,114693.0,111429.0,113720.0,111952.0,115363.0,106557.0,112045.0,114769.0,118829.0,119469.0,117897.0,123387.0,121983.0,122711.0,120780.0,112003.0,113726.0,113082.0,110824.0,114560.0,117177.0,127217.0,132685.0,133216.0,134221.0,125232.0,123858.0,118708.0,110994.0,108673.0,114935.0,128744.0,131621.0,134148.0,137401.0,140976.0
394925,428,"Oak Harbor, WA",msa,WA,351894.0,354744.0,347874.0,345943.0,338202.0,348341.0,351401.0,351920.0,348309.0,349134.0,367310.0,375389.0,388124.0,384776.0,377350.0,365119.0,364650.0,368044.0,372291.0,372890.0,385262.0,391452.0,393004.0,397525.0,405487.0,423845.0,427314.0,433368.0,421984.0,423242.0,424403.0,444923.0,478572.0,507100.0,526983.0,526483.0,517918.0,501424.0,493842.0,505178.0,506341.0,507420.0,503305.0,521115.0,528438.0,536175.0,527332.0,520906.0,521893.0,524436.0,536760.0,520188.0,518625.0,486508.0,502851.0,512727.0,531551.0,525955.0,521900.0,548578.0,566076.0,579407.0,582599.0,571663.0,566656.0,541206.0,532244.0,512199.0,522497.0,546922.0,575448.0,574302.0
394942,429,"Orangeburg, SC",msa,SC,118383.0,110903.0,105067.0,108692.0,108509.0,104742.0,96883.0,94730.0,107745.0,107804.0,120828.0,117900.0,116415.0,107306.0,101956.0,106765.0,114687.0,124695.0,113852.0,113589.0,119839.0,138327.0,133827.0,124741.0,116909.0,125950.0,131091.0,142989.0,141227.0,145676.0,147153.0,151392.0,146498.0,142004.0,140766.0,145142.0,149805.0,150588.0,153982.0,150256.0,147634.0,148804.0,146069.0,152365.0,161195.0,158940.0,156284.0,162189.0,171389.0,172524.0,153231.0,129996.0,123125.0,144490.0,171092.0,181116.0,164048.0,155520.0,153178.0,157185.0,159979.0,167175.0,165283.0,162018.0,149161.0,149799.0,146259.0,138705.0,145870.0,165173.0,182487.0,179565.0
395212,430,"Watertown, WI",msa,WI,196701.0,188397.0,188646.0,185187.0,186054.0,200020.0,205235.0,202146.0,202325.0,205129.0,210665.0,207146.0,210537.0,205021.0,209843.0,205070.0,225258.0,214462.0,219242.0,211093.0,223141.0,227541.0,224759.0,219718.0,217284.0,219846.0,223978.0,225983.0,225628.0,230991.0,239509.0,252148.0,243288.0,238821.0,229890.0,238961.0,233159.0,233714.0,234815.0,245383.0,244023.0,237728.0,225258.0,231912.0,247570.0,268800.0,286003.0,283037.0,272095.0,267804.0,262330.0,269005.0,261208.0,269296.0,285000.0,300207.0,299045.0,285313.0,277543.0,283411.0,283425.0,285024.0,283888.0,283421.0,288601.0,294002.0,302423.0,288053.0,290849.0,294008.0,299626.0,302055.0
394847,431,"Meadville, PA",msa,PA,94528.0,89046.0,87290.0,90828.0,91316.0,95868.0,103582.0,104198.0,104020.0,95847.0,95721.0,97898.0,95862.0,102638.0,95960.0,99697.0,100141.0,108911.0,108398.0,110408.0,109203.0,106913.0,102755.0,97672.0,98801.0,99365.0,104225.0,113209.0,117752.0,120781.0,110396.0,110647.0,110363.0,118124.0,112693.0,111432.0,113370.0,123892.0,136449.0,134050.0,127876.0,116873.0,123136.0,131423.0,132408.0,139517.0,140086.0,147559.0,146613.0,140919.0,142212.0,129337.0,129755.0,126015.0,136865.0,136626.0,140098.0,137454.0,137612.0,139229.0,145465.0,148267.0,148480.0,137505.0,141772.0,129328.0,125874.0,118054.0,127417.0,143359.0,145850.0,145941.0
394568,432,"Elmira, NY",msa,NY,102616.0,105436.0,99495.0,99657.0,94720.0,92889.0,92276.0,91848.0,92634.0,105677.0,109545.0,106089.0,98165.0,99859.0,105155.0,103892.0,111661.0,109810.0,108721.0,110191.0,125830.0,132158.0,135658.0,124271.0,122027.0,109122.0,114255.0,114543.0,116877.0,124151.0,130583.0,131734.0,125430.0,127233.0,131369.0,131887.0,134553.0,131932.0,134330.0,131552.0,140392.0,140295.0,148685.0,144963.0,146380.0,139944.0,143233.0,146258.0,147286.0,140334.0,138986.0,131488.0,130638.0,131604.0,131796.0,141537.0,132762.0,138242.0,135713.0,139389.0,136647.0,142167.0,141355.0,137220.0,119565.0,117565.0,123515.0,125485.0,132695.0,131461.0,143973.0,164792.0
394644,433,"Great Falls, MT",msa,MT,189494.0,185340.0,184037.0,176156.0,181184.0,179004.0,184395.0,185264.0,188472.0,191131.0,190208.0,191439.0,189911.0,194958.0,199283.0,202187.0,197537.0,190233.0,189850.0,195302.0,201793.0,203467.0,199343.0,203727.0,206853.0,215637.0,215291.0,220772.0,223927.0,228884.0,219988.0,220584.0,218161.0,230218.0,231128.0,237385.0,235067.0,240362.0,245089.0,252381.0,256640.0,254397.0,259022.0,265187.0,274125.0,284308.0,284516.0,283336.0,276515.0,278332.0,278219.0,279574.0,279890.0,284817.0,288047.0,281804.0,287041.0,287521.0,302448.0,296597.0,302022.0,296334.0,308272.0,304935.0,295766.0,291165.0,299150.0,318822.0,329803.0,324845.0,325845.0,313961.0
395042,435,"Russellville, AR",msa,AR,124547.0,131524.0,130293.0,128257.0,122610.0,119590.0,122805.0,113226.0,116782.0,118539.0,132027.0,134374.0,131714.0,128636.0,128861.0,134731.0,133472.0,132613.0,140371.0,145315.0,147901.0,135623.0,135220.0,132145.0,139595.0,140130.0,145989.0,149673.0,153515.0,153983.0,151521.0,147385.0,148558.0,148274.0,151481.0,151304.0,151638.0,150561.0,153226.0,153951.0,156594.0,151582.0,160993.0,171886.0,175754.0,166930.0,162987.0,166707.0,166585.0,163628.0,164115.0,166490.0,158919.0,158864.0,164050.0,174622.0,170956.0,169451.0,167945.0,169336.0,175249.0,176950.0,178491.0,169291.0,172444.0,182135.0,190074.0,189849.0,187655.0,191468.0,193801.0,198976.0
394704,436,"Indiana, PA",msa,PA,94846.0,89166.0,93644.0,96255.0,100673.0,109159.0,109194.0,104127.0,93982.0,95546.0,101630.0,98753.0,100736.0,98203.0,106473.0,100178.0,97636.0,98021.0,102328.0,109315.0,117977.0,114823.0,105789.0,90981.0,87002.0,97843.0,105206.0,119771.0,113470.0,116019.0,105147.0,118462.0,116251.0,123588.0,108499.0,112995.0,115046.0,125468.0,121955.0,123059.0,124345.0,135239.0,131018.0,128661.0,121482.0,122886.0,118233.0,119288.0,121650.0,127068.0,119329.0,124403.0,127011.0,132493.0,140119.0,135361.0,139666.0,133635.0,136980.0,138246.0,136135.0,139444.0,133644.0,117159.0,117761.0,122472.0,136861.0,133477.0,125862.0,129164.0,134816.0,148439.0
394859,437,"Midland, MI",msa,MI,136641.0,136621.0,139455.0,137432.0,143007.0,142956.0,140449.0,136008.0,138205.0,141728.0,141256.0,140203.0,137676.0,145500.0,148369.0,150918.0,145842.0,138579.0,138197.0,138861.0,147307.0,148165.0,140447.0,137573.0,134049.0,141748.0,145586.0,157287.0,152228.0,149102.0,151348.0,156134.0,164366.0,161959.0,167921.0,168264.0,170970.0,172198.0,177141.0,176750.0,187059.0,187372.0,187027.0,185790.0,185821.0,195573.0,199899.0,208519.0,207379.0,200160.0,185972.0,182339.0,183971.0,181635.0,183852.0,176708.0,179437.0,181673.0,187456.0,196818.0,196794.0,213894.0,220611.0,223777.0,208921.0,201194.0,206312.0,216852.0,218985.0,215366.0,214386.0,222316.0
